temps		x		y		z
1.490000	-3.426826	-2.361070	23.247865
1.500000	-3.320250	-2.500307	22.710382
1.510000	-3.238256	-2.650932	22.189302
1.520000	-3.179523	-2.812588	21.684911
1.530000	-3.142830	-2.985252	21.197519
1.540000	-3.127072	-3.169190	20.727486
1.550000	-3.131284	-3.364915	20.275238
1.560000	-3.154647	-3.573150	19.841282
1.570000	-3.196497	-3.794797	19.426224
1.580000	-3.256327	-4.030909	19.030787
1.590000	-3.333785	-4.282667	18.655828
1.600000	-3.428673	-4.551355	18.302357
1.610000	-3.540942	-4.838342	17.971566
1.620000	-3.670682	-5.145060	17.664845
1.630000	-3.818119	-5.472980	17.383819
1.640000	-3.983606	-5.823588	17.130374
1.650000	-4.167604	-6.198356	16.906695
1.660000	-4.370679	-6.598697	16.715300
1.670000	-4.593481	-7.025928	16.559081
1.680000	-4.836726	-7.481205	16.441344
1.690000	-5.101173	-7.965454	16.365850
1.700000	-5.387601	-8.479277	16.336850
1.710000	-5.696769	-9.022849	16.359119
1.720000	-6.029377	-9.595774	16.437977
1.730000	-6.386017	-10.196934	16.579293
1.740000	-6.767108	-10.824293	16.789461
1.750000	-7.172827	-11.474680	17.075353
1.760000	-7.603012	-12.143539	17.444208
1.770000	-8.057065	-12.824662	17.903467
1.780000	-8.533825	-13.509899	18.460526
1.790000	-9.031432	-14.188882	19.122387
1.800000	-9.547177	-14.848769	19.895191
1.810000	-10.077336	-15.474062	20.783617
1.820000	-10.617009	-16.046540	21.790146
1.830000	-11.159962	-16.545376	22.914191
1.840000	-11.698503	-16.947496	24.151131
1.850000	-12.223403	-17.228282	25.491314
1.860000	-12.723891	-17.362646	26.919127
1.870000	-13.187766	-17.326548	28.412283
1.880000	-13.601644	-17.098912	29.941501
1.890000	-13.951371	-16.663847	31.470790
1.900000	-14.222619	-16.012985	32.958502
1.910000	-14.401655	-15.147627	34.359272
1.920000	-14.476252	-14.080310	35.626824
1.930000	-14.436658	-12.835429	36.717452
1.940000	-14.276535	-11.448566	37.593774
1.950000	-13.993738	-9.964421	38.228239
1.960000	-13.590807	-8.433464	38.605762
1.970000	-13.075072	-6.907721	38.725025
1.980000	-12.458337	-5.436339	38.598129
1.990000	-11.756137	-4.061625	38.248696
2.000000	-10.986686	-2.816158	37.708771
2.010000	-10.169633	-1.721324	37.015120
2.020000	-9.324802	-0.787306	36.205570
2.030000	-8.471053	-0.014280	35.315917
2.040000	-7.625376	0.605598	34.377723
2.050000	-6.802278	1.085867	33.417097
2.060000	-6.013464	1.443495	32.454338
2.070000	-5.267768	1.696920	31.504249
2.080000	-4.571299	1.864546	30.576846
2.090000	-3.927715	1.963696	29.678268
2.100000	-3.338573	2.009977	28.811697
2.110000	-2.803718	2.016976	27.978202
2.120000	-2.321649	1.996195	27.177431
2.130000	-1.889865	1.957136	26.408167
2.140000	-1.505165	1.907481	25.668723
2.150000	-1.163900	1.853317	24.957224
2.160000	-0.862178	1.799369	24.271791
2.170000	-0.596024	1.749231	23.610647
2.180000	-0.361498	1.705577	22.972178
2.190000	-0.154791	1.670346	22.354953
2.200000	0.027723	1.644905	21.757726
2.210000	0.189441	1.630186	21.179426
2.220000	0.333516	1.626805	20.619142
2.230000	0.462845	1.635154	20.076098
2.240000	0.580076	1.655477	19.549642
2.250000	0.687616	1.687941	19.039225
2.260000	0.787648	1.732677	18.544388
2.270000	0.882151	1.789828	18.064754
2.280000	0.972919	1.859573	17.600021
2.290000	1.061584	1.942161	17.149953
2.300000	1.149642	2.037922	16.714382
2.310000	1.238470	2.147287	16.293208
2.320000	1.329352	2.270799	15.886402
2.330000	1.423496	2.409123	15.494011
2.340000	1.522059	2.563054	15.116164
2.350000	1.626159	2.733523	14.753085
2.360000	1.736895	2.921604	14.405104
2.370000	1.855366	3.128517	14.072674
2.380000	1.982681	3.355635	13.756386
2.390000	2.119976	3.604484	13.456998
2.400000	2.268427	3.876747	13.175456
2.410000	2.429259	4.174264	12.912930
2.420000	2.603760	4.499025	12.670850
2.430000	2.793286	4.853169	12.450949
2.440000	2.999274	5.238967	12.255316
2.450000	3.223244	5.658803	12.086456
2.460000	3.466800	6.115148	11.947353
2.470000	3.731634	6.610509	11.841554
2.480000	4.019522	7.147378	11.773248
2.490000	4.332307	7.728142	11.747370
2.500000	4.671891	8.354975	11.769697
2.510000	5.040199	9.029687	11.846958
2.520000	5.439148	9.753536	11.986944
2.530000	5.870587	10.526974	12.198600
2.540000	6.336226	11.349339	12.492113
2.550000	6.837537	12.218461	12.878942
2.560000	7.375629	13.130184	13.371804
2.570000	7.951085	14.077804	13.984548
2.580000	8.563757	15.051406	14.731897
2.590000	9.212522	16.037140	15.628994
2.600000	9.894983	17.016450	16.690688
2.610000	10.607130	17.965340	17.930491
2.620000	11.342951	18.853773	19.359147
2.630000	12.094033	19.645363	20.982767
2.640000	12.849166	20.297576	22.800543
2.650000	13.594007	20.762687	24.802117
2.660000	14.310875	20.989780	26.964862
2.670000	14.978766	20.928020	29.251418
2.680000	15.573691	20.531293	31.608090
2.690000	16.069451	19.764067	33.964795
2.700000	16.438913	18.607917	36.237308
2.710000	16.655813	17.067714	38.332335
2.720000	16.697003	15.176102	40.155461
2.730000	16.544913	12.994743	41.621280
2.740000	16.189896	10.611167	42.664123
2.750000	15.632023	8.130949	43.247194
2.760000	14.881916	5.666194	43.367851
2.770000	13.960344	3.322502	43.057504
2.780000	12.896559	1.187197	42.376007
2.790000	11.725623	-0.678685	41.401913
2.800000	10.485192	-2.243356	40.221042
2.810000	9.212338	-3.502322	38.915942
2.820000	7.940872	-4.472912	37.558133
2.830000	6.699493	-5.187182	36.203898
2.840000	5.510826	-5.684930	34.893359
2.850000	4.391250	-6.007962	33.651909
2.860000	3.351329	-6.196072	32.492944
2.870000	2.396589	-6.284684	31.420981
2.880000	1.528462	-6.303824	30.434565
2.890000	0.745233	-6.277997	29.528654
2.900000	0.042910	-6.226609	28.696406
2.910000	-0.584042	-6.164642	27.930410
2.920000	-1.142102	-6.103402	27.223465
2.930000	-1.638232	-6.051237	26.569028
2.940000	-2.079533	-6.014167	25.961425
2.950000	-2.472996	-5.996418	25.395918
2.960000	-2.825338	-6.000853	24.868677
2.970000	-3.142890	-6.029315	24.376715
2.980000	-3.431532	-6.082898	23.917789
2.990000	-3.696669	-6.162151	23.490313
3.000000	-3.943217	-6.267238	23.093265
3.010000	-4.175619	-6.398049	22.726115
3.020000	-4.397862	-6.554286	22.388758
3.030000	-4.613504	-6.735517	22.081465
3.040000	-4.825706	-6.941214	21.804842
3.050000	-5.037257	-7.170762	21.559796
3.060000	-5.250607	-7.423464	21.347515
3.070000	-5.467893	-7.698525	21.169448
3.080000	-5.690956	-7.995027	21.027288
3.090000	-5.921363	-8.311891	20.922955
3.100000	-6.160416	-8.647830	20.858582
3.110000	-6.409157	-9.001292	20.836486
3.120000	-6.668371	-9.370400	20.859142
3.130000	-6.938574	-9.752875	20.929142
3.140000	-7.220004	-10.145963	21.049137
3.150000	-7.512600	-10.546356	21.221769
3.160000	-7.815975	-10.950114	21.449576
3.170000	-8.129389	-11.352592	21.734875
3.180000	-8.451710	-11.748383	22.079624
3.190000	-8.781377	-12.131272	22.485245
3.200000	-9.116366	-12.494231	22.952430
3.210000	-9.454153	-12.829443	23.480916
3.220000	-9.791682	-13.128390	24.069238
3.230000	-10.125353	-13.381994	24.714487
3.240000	-10.451017	-13.580844	25.412056
3.250000	-10.763999	-13.715502	26.155431
3.260000	-11.059150	-13.776896	26.936033
3.270000	-11.330924	-13.756793	27.743142
3.280000	-11.573511	-13.648329	28.563946
3.290000	-11.780993	-13.446577	29.383736
3.300000	-11.947551	-13.149094	30.186269
3.310000	-12.067706	-12.756397	30.954309
3.320000	-12.136575	-12.272316	31.670329
3.330000	-12.150149	-11.704140	32.317337
3.340000	-12.105548	-11.062536	32.879766
3.350000	-12.001247	-10.361188	33.344345
3.360000	-11.837241	-9.616188	33.700857
3.370000	-11.615136	-8.845202	33.942706
3.380000	-11.338142	-8.066497	34.067212
3.390000	-11.010978	-7.297923	34.075615
3.400000	-10.639672	-6.555959	33.972777
3.410000	-10.231301	-5.854915	33.766633
3.420000	-9.793662	-5.206365	33.467475
3.430000	-9.334933	-4.618835	33.087134
3.440000	-8.863323	-4.097766	32.638181
3.450000	-8.386767	-3.645691	32.133204
3.460000	-7.912660	-3.262592	31.584216
3.470000	-7.447653	-2.946360	31.002234
3.480000	-6.997524	-2.693300	30.397009
3.490000	-6.567101	-2.498636	29.776913
3.500000	-6.160255	-2.356958	29.148935
3.510000	-5.779925	-2.262611	28.518768
3.520000	-5.428194	-2.210000	27.890946
3.530000	-5.106374	-2.193820	27.269010
3.540000	-4.815119	-2.209209	26.655679
3.550000	-4.554528	-2.251847	26.053014
3.560000	-4.324260	-2.318005	25.462565
3.570000	-4.123634	-2.404550	24.885497
3.580000	-3.951726	-2.508935	24.322698
3.590000	-3.807447	-2.629163	23.774860
3.600000	-3.689618	-2.763741	23.242553
3.610000	-3.597031	-2.911636	22.726272
3.620000	-3.528491	-3.072217	22.226486
3.630000	-3.482864	-3.245213	21.743664
3.640000	-3.459099	-3.430660	21.278309
3.650000	-3.456255	-3.628863	20.830976
3.660000	-3.473516	-3.840354	20.402295
3.670000	-3.510200	-4.065858	19.992989
3.680000	-3.565765	-4.306262	19.603895
3.690000	-3.639815	-4.562585	19.235983
3.700000	-3.732092	-4.835953	18.890376
3.710000	-3.842478	-5.127573	18.568374
3.720000	-3.970988	-5.438705	18.271481
3.730000	-4.117759	-5.770636	18.001430
3.740000	-4.283047	-6.124647	17.760213
3.750000	-4.467207	-6.501976	17.550113
3.760000	-4.670684	-6.903774	17.373736
3.770000	-4.893993	-7.331055	17.234048
3.780000	-5.137699	-7.784630	17.134404
3.790000	-5.402392	-8.265025	17.078580
3.800000	-5.688656	-8.772393	17.070799
3.810000	-5.997029	-9.306393	17.115746
3.820000	-6.327966	-9.866061	17.218575
3.830000	-6.681775	-10.449646	17.384882
3.840000	-7.058562	-11.054428	17.620666
3.850000	-7.458149	-11.676515	17.932240
3.860000	-7.879985	-12.310618	18.326094
3.870000	-8.323049	-12.949815	18.808695
3.880000	-8.785725	-13.585313	19.386203
3.890000	-9.265684	-14.206245	20.064098
3.900000	-9.759740	-14.799498	20.846699
3.910000	-10.263716	-15.349647	21.736569
3.920000	-10.772309	-15.839011	22.733821
3.930000	-11.278979	-16.247910	23.835328
3.940000	-11.775872	-16.555163	25.033907
3.950000	-12.253801	-16.738895	26.317520
3.960000	-12.702311	-16.777674	27.668625
3.970000	-13.109847	-16.651989	29.063792
3.980000	-13.464061	-16.346008	30.473745
3.990000	-13.752256	-15.849481	31.863980
4.000000	-13.961978	-15.159602	33.196059
4.010000	-14.081741	-14.282533	34.429625
4.020000	-14.101820	-13.234305	35.525026
4.030000	-14.015069	-12.040796	36.446338
4.040000	-13.817641	-10.736628	37.164391
4.050000	-13.509540	-9.362959	37.659367
4.060000	-13.094882	-7.964394	37.922521
4.070000	-12.581833	-6.585407	37.956710
4.080000	-11.982191	-5.266817	37.775626
4.090000	-11.310653	-4.042814	37.401875
4.100000	-10.583869	-2.938973	36.864253
4.110000	-9.819380	-1.971402	36.194721
4.120000	-9.034582	-1.147017	35.425521
4.130000	-8.245825	-0.464682	34.586831
4.140000	-7.467711	0.083103	33.705138
4.150000	-6.712630	0.508315	32.802375
4.160000	-5.990535	0.825598	31.895711
4.170000	-5.308922	1.050716	30.997827
4.180000	-4.672958	1.199361	30.117503
4.190000	-4.085726	1.286317	29.260332
4.200000	-3.548522	1.324948	28.429452
4.210000	-3.061175	1.326938	27.626212
4.220000	-2.622364	1.302226	26.850735
4.230000	-2.229905	1.259066	26.102356
4.240000	-1.881008	1.204159	25.379958
4.250000	-1.572491	1.142835	24.682201
4.260000	-1.300958	1.079234	24.007683
4.270000	-1.062939	1.016503	23.355038
4.280000	-0.854995	0.956965	22.722989
4.290000	-0.673799	0.902278	22.110376
4.300000	-0.516191	0.853571	21.516160
4.310000	-0.379215	0.811566	20.939424
4.320000	-0.260137	0.776675	20.379358
4.330000	-0.156456	0.749085	19.835247
4.340000	-0.065902	0.728819	19.306457
4.350000	0.013570	0.715802	18.792425
4.360000	0.083794	0.709894	18.292644
4.370000	0.146404	0.710929	17.806654
4.380000	0.202856	0.718743	17.334038
4.390000	0.254445	0.733192	16.874411
4.400000	0.302320	0.754169	16.427417
4.410000	0.347504	0.781613	15.992728
4.420000	0.390915	0.815523	15.570037
4.430000	0.433376	0.855958	15.159062
4.440000	0.475634	0.903048	14.759541
4.450000	0.518376	0.956994	14.371232
4.460000	0.562237	1.018072	13.993918
4.470000	0.607821	1.086639	13.627404
4.480000	0.655703	1.163132	13.271520
4.490000	0.706446	1.248076	12.926124
4.500000	0.760609	1.342084	12.591106
4.510000	0.818756	1.445864	12.266391
4.520000	0.881467	1.560225	11.951943
4.530000	0.949343	1.686082	11.647774
4.540000	1.023017	1.824459	11.353950
4.550000	1.103161	1.976507	11.070599
4.560000	1.190496	2.143500	10.797926
4.570000	1.285796	2.326855	10.536219
4.580000	1.389902	2.528135	10.285874
4.590000	1.503725	2.749063	10.047409
4.600000	1.628259	2.991530	9.821486
4.610000	1.764586	3.257608	9.608944
4.620000	1.913888	3.549558	9.410830
4.630000	2.077455	3.869838	9.228436
4.640000	2.256693	4.221111	9.063354
4.650000	2.453135	4.606241	8.917526
4.660000	2.668446	5.028298	8.793317
4.670000	2.904431	5.490535	8.693592
4.680000	3.163041	5.996371	8.621812
4.690000	3.446374	6.549347	8.582139
4.700000	3.756672	7.153066	8.579569
4.710000	4.096311	7.811097	8.620070
4.720000	4.467790	8.526848	8.710743
4.730000	4.873696	9.303383	8.859999
4.740000	5.316664	10.143175	9.077741
4.750000	5.799315	11.047776	9.375552
4.760000	6.324161	12.017389	9.766858
4.770000	6.893484	13.050308	10.267058
4.780000	7.509167	14.142223	10.893576
4.790000	8.172472	15.285350	11.665769
4.800000	8.883760	16.467407	12.604651
4.810000	9.642125	17.670419	13.732292
4.820000	10.444954	18.869425	15.070817
4.830000	11.287401	20.031178	16.640836
4.840000	12.161779	21.113021	18.459189
4.850000	13.056903	22.062223	20.535894
4.860000	13.957435	22.816182	22.870282
4.870000	14.843310	23.303997	25.446486
4.880000	15.689378	23.449983	28.228694
4.890000	16.465439	23.179602	31.156967
4.900000	17.136855	22.427998	34.144815
4.910000	17.665969	21.150690	37.080017
4.920000	18.014441	19.335110	39.830163
4.930000	18.146508	17.010621	42.253792
4.940000	18.032920	14.253949	44.216675
4.950000	17.655023	11.187070	45.610915
4.960000	17.008227	7.965988	46.372744
4.970000	16.104003	4.761450	46.494103
4.980000	14.969748	1.735545	46.024143
4.990000	13.646328	-0.979980	45.059708
5.000000	12.183697	-3.298204	43.727388
5.010000	10.635507	-5.181399	42.162397
5.020000	9.053816	-6.635828	40.489809
5.030000	7.484852	-7.700274	38.811984
5.040000	5.966339	-8.432532	37.203232
5.050000	4.526452	-8.897303	35.710512
5.060000	3.184077	-9.157342	34.357880
5.070000	1.949935	-9.268209	33.152384
5.080000	0.828121	-9.275995	32.089807
5.090000	-0.182291	-9.217103	31.159401
5.100000	-1.085772	-9.119173	30.347363
5.110000	-1.889112	-9.002494	29.639137
5.120000	-2.600450	-8.881504	29.020803
5.130000	-3.228556	-8.766144	28.479809
5.140000	-3.782315	-8.662991	28.005266
5.150000	-4.270382	-8.576162	27.587987
5.160000	-4.700960	-8.507995	27.220382
5.170000	-5.081664	-8.459565	26.896277
5.180000	-5.419454	-8.431057	26.610723
5.190000	-5.720614	-8.422037	26.359795
5.200000	-5.990756	-8.431647	26.140416
5.210000	-6.234845	-8.458733	25.950201
5.220000	-6.457234	-8.501948	25.787314
5.230000	-6.661706	-8.559807	25.650362
5.240000	-6.851516	-8.630735	25.538292
5.250000	-7.029438	-8.713091	25.450309
5.260000	-7.197803	-8.805189	25.385812
5.270000	-7.358542	-8.905302	25.344330
5.280000	-7.513218	-9.011667	25.325471
5.290000	-7.663063	-9.122494	25.328880
5.300000	-7.809006	-9.235958	25.354194
5.310000	-7.951701	-9.350210	25.401009
5.320000	-8.091552	-9.463372	25.468843
5.330000	-8.228734	-9.573548	25.557105
5.340000	-8.363215	-9.678832	25.665068
5.350000	-8.494777	-9.777319	25.791839
5.360000	-8.623031	-9.867124	25.936337
5.370000	-8.747440	-9.946403	26.097276
5.380000	-8.867337	-10.013379	26.273144
5.390000	-8.981941	-10.066371	26.462198
5.400000	-9.090384	-10.103832	26.662459
5.410000	-9.191729	-10.124381	26.871715
5.420000	-9.284994	-10.126846	27.087533
5.430000	-9.369179	-10.110300	27.307282
5.440000	-9.443291	-10.074099	27.528160
5.450000	-9.506372	-10.017915	27.747238
5.460000	-9.557526	-9.941765	27.961502
5.470000	-9.595950	-9.846027	28.167912
5.480000	-9.620958	-9.731454	28.363466
5.490000	-9.632007	-9.599170	28.545257
5.500000	-9.628724	-9.450659	28.710546
5.510000	-9.610917	-9.287736	28.856823
5.520000	-9.578599	-9.112510	28.981868
5.530000	-9.531990	-8.927336	29.083801
5.540000	-9.471525	-8.734755	29.161125
5.550000	-9.397848	-8.537431	29.212753
5.560000	-9.311806	-8.338084	29.238029
5.570000	-9.214434	-8.139420	29.236724
5.580000	-9.106933	-7.944069	29.209028
5.590000	-8.990646	-7.754523	29.155529
5.600000	-8.867034	-7.573088	29.077174
5.610000	-8.737639	-7.401844	28.975229
5.620000	-8.604060	-7.242613	28.851235
5.630000	-8.467915	-7.096947	28.706951
5.640000	-8.330818	-6.966113	28.544309
5.650000	-8.194348	-6.851107	28.365365
5.660000	-8.060024	-6.752656	28.172249
5.670000	-7.929287	-6.671246	27.967133
5.680000	-7.803483	-6.607140	27.752190
5.690000	-7.683849	-6.560406	27.529569
5.700000	-7.571504	-6.530950	27.301374
5.710000	-7.467449	-6.518537	27.069648
5.720000	-7.372558	-6.522825	26.836364
5.730000	-7.287584	-6.543386	26.603416
5.740000	-7.213165	-6.579730	26.372620
5.750000	-7.149821	-6.631318	26.145715
5.760000	-7.097971	-6.697583	25.924366
5.770000	-7.057932	-6.777935	25.710171
5.780000	-7.029932	-6.871770	25.504662
5.790000	-7.014116	-6.978473	25.309319
5.800000	-7.010552	-7.097416	25.125569
5.810000	-7.019238	-7.227955	24.954797
5.820000	-7.040110	-7.369426	24.798347
5.830000	-7.073041	-7.521131	24.657526
5.840000	-7.117850	-7.682334	24.533609
5.850000	-7.174299	-7.852244	24.427832
5.860000	-7.242093	-8.029999	24.341395
5.870000	-7.320884	-8.214659	24.275454
5.880000	-7.410261	-8.405182	24.231113
5.890000	-7.509753	-8.600414	24.209411
5.900000	-7.618820	-8.799074	24.211311
5.910000	-7.736845	-8.999737	24.237675
5.920000	-7.863134	-9.200825	24.289249
5.930000	-7.996903	-9.400598	24.366628
5.940000	-8.137273	-9.597149	24.470232
5.950000	-8.283260	-9.788404	24.600270
5.960000	-8.433775	-9.972129	24.756702
5.970000	-8.587610	-10.145940	24.939201
5.980000	-8.743443	-10.307330	25.147112
5.990000	-8.899832	-10.453697	25.379414
6.000000	-9.055218	-10.582388	25.634683
6.010000	-9.207935	-10.690749	25.911059
6.020000	-9.356217	-10.776190	26.206222
6.030000	-9.498214	-10.836258	26.517380
6.040000	-9.632018	-10.868717	26.841269
6.050000	-9.755688	-10.871639	27.174168
6.060000	-9.867283	-10.843489	27.511938
6.070000	-9.964904	-10.783212	27.850079
6.080000	-10.046735	-10.690319	28.183803
6.090000	-10.111093	-10.564950	28.508142
6.100000	-10.156479	-10.407922	28.818058
6.110000	-10.181623	-10.220757	29.108576
6.120000	-10.185537	-10.005678	29.374926
6.130000	-10.167551	-9.765578	29.612685
6.140000	-10.127353	-9.503951	29.817908
6.150000	-10.065013	-9.224806	29.987250
6.160000	-9.980992	-8.932541	30.118067
6.170000	-9.876147	-8.631811	30.208483
6.180000	-9.751714	-8.327380	30.257428
6.190000	-9.609280	-8.023968	30.264643
6.200000	-9.450749	-7.726113	30.230649
6.210000	-9.278286	-7.438039	30.156689
6.220000	-9.094261	-7.163555	30.044644
6.230000	-8.901190	-6.905974	29.896928
6.240000	-8.701669	-6.668065	29.716384
6.250000	-8.498308	-6.452030	29.506161
6.260000	-8.293680	-6.259512	29.269611
6.270000	-8.090264	-6.091619	29.010183
6.280000	-7.890399	-5.948977	28.731340
6.290000	-7.696257	-5.831781	28.436484
6.300000	-7.509809	-5.739870	28.128903
6.310000	-7.332815	-5.672791	27.811727
6.320000	-7.166813	-5.629869	27.487911
6.330000	-7.013119	-5.610271	27.160214
6.340000	-6.872834	-5.613063	26.831208
6.350000	-6.746857	-5.637262	26.503274
6.360000	-6.635897	-5.681871	26.178625
6.370000	-6.540495	-5.745917	25.859317
6.380000	-6.461037	-5.828469	25.547270
6.390000	-6.397780	-5.928656	25.244292
6.400000	-6.350868	-6.045674	24.952097
6.410000	-6.320348	-6.178785	24.672324
6.420000	-6.306192	-6.327318	24.406560
6.430000	-6.308305	-6.490654	24.156359
6.440000	-6.326540	-6.668216	23.923250
6.450000	-6.360707	-6.859451	23.708759
6.460000	-6.410582	-7.063810	23.514415
6.470000	-6.475905	-7.280724	23.341763
6.480000	-6.556387	-7.509580	23.192365
6.490000	-6.651706	-7.749691	23.067805
6.500000	-6.761504	-8.000269	22.969688
6.510000	-6.885381	-8.260391	22.899633
6.520000	-7.022882	-8.528967	22.859262
